Snapshot_Date,Opportunity_ID,Opportunity_Stage,Opportunity_Type,Opportunity_Annual_Amount,Opportunity_Created_Date,Opportunity_Close_Date,Opportunity_Product,Account_Electronic_Medical_Record_System,Account_Hospital_Type,Account_Fiscal_Year_End,Account_State,Account_Zip_Code,Account_Number_of_Hospitals ,Account_Number_of_Beds,Account_Number_of_Affiliated_Physicians,Account_Number_of_Employee,Account_Cash_on_Hand,Account_Total_Patient_Revenue,Account_Net_Patient_Revenue
7/1/20,0061K00000eiM8b,Stage 1 - Evaluating,New Business,,2/20/20,12/15/20,Privacy Monitoring,Cerner,Health System,,MO,65212,7,791,1249,,57319999,8470689600,4958521889
7/1/20,0061K00000eiCwr,Stage 3 - Pricing,New Business,,2/17/20,11/30/20,Privacy Monitoring,Epic,Health System,,CA,94143,8,1569,2667,10610,4035475835,20906203178,5702637248
7/1/20,0061K00000ei41L,Stage 2 - Scoping,New Business,,2/12/20,12/15/20,Privacy Monitoring,Other,Health System,,KS,66061,3,120,5,,,,
7/1/20,0061K00000ei2hT,Stage 1 - Evaluating,New Business,,2/12/20,12/15/20,Privacy Monitoring,Meditech,Health System,,MT,59405,4,362,506,,38540417,1349017162,542050512
7/1/20,0061K00000ei25Z,Stage 5 - Contracting,New Business,,2/12/20,12/16/20,Privacy Monitoring,Epic,Health System,,KY,40202,9,1548,2682,7596,24264172,11091283704,2911160066
7/1/20,0061K00000eHybx,Stage 3 - Pricing,New Business,,1/17/20,12/31/20,Diversion Monitoring,Cerner,Short Term Acute Care Hospital,12/31/23,TN,37920,,698,1517,4342,61791917,3974244082,1078155188
7/1/20,0061K00000ehxZg,Stage 3 - Pricing,New Business,,2/10/20,10/8/20,Privacy Monitoring,Epic,Health System,,OH,43202,19,2441,5167,16551,9064721,14469495458,4549852020
7/1/20,0061K00000eHxwx,Stage 3 - Pricing,New Business,,1/16/20,5/27/21,Diversion Monitoring,Epic,Health System,,SC,29601,18,2623,4593,15680,-968157293,14934342673,4015824147
7/1/20,0061K00000eHxr4,Stage 2 - Scoping,New Business,,1/16/20,12/18/20,Diversion Monitoring,Cerner,Childrens Hospital,6/30/23,CA,90027,,413,1014,5207,71715672,3552585478,1083587809
7/1/20,0061K00000ehX0R,Stage 4 - Verbal / VOC,New Business,,1/30/20,12/14/20,Privacy Monitoring,Cerner,Short Term Acute Care Hospital,9/30/23,FL,33458,,242,710,1187,19709577,1641900637,333214561
7/1/20,0061K00000ehVzO,Closed Won,New Business,50782.73148,1/30/20,6/4/20,Privacy Monitoring,Meditech,Critical Access Hospital,12/31/23,WA,98239,,25,268,559,15125604,251236797,98018287
7/1/20,0061K00000eHUUf,Stage 3 - Pricing,New Business,,12/27/19,12/31/20,Privacy Monitoring,Meditech,Health System,,OH,44870,2,373,476,1744,27031093,656120687,238432186
7/1/20,0061K00000eHsXS,Stage 1 - Evaluating,New Business,,1/14/20,1/17/21,Diversion Monitoring,Epic,Health System,,NY,14617,9,1239,2472,,102136961,6077117896,2275404141
7/1/20,0061K00000ehqip,Stage 3 - Pricing,New Business,,2/6/20,12/15/20,Diversion Monitoring,Epic,Health System,,NC,28304,7,881,1236,5182,166496164,3916909744,1143955688
7/1/20,0061K00000eHM6q,Stage 3 - Pricing,Existing Business,,12/19/19,12/31/20,Diversion Monitoring,Meditech,Short Term Acute Care Hospital,12/31/23,NJ,08015,,85,198,940,10995316,1232753782,211939268
7/1/20,0061K00000eHLl3,Stage 3 - Pricing,New Business,,12/19/19,11/30/20,Diversion Monitoring,Epic,Short Term Acute Care Hospital,6/30/23,CA,92868,24,379,1143,4605,,5277530139,1659711206
7/1/20,0061K00000eHLjb,Stage 3 - Pricing,New Business,,12/19/19,11/5/20,Diversion Monitoring,Epic,Health System,,GA,30066,14,2629,4160,13515,29903615,20213320241,4105784125
7/1/20,0061K00000eHl4J,Stage 1 - Evaluating,New Business,,1/9/20,1/9/21,Diversion Monitoring,Meditech,Short Term Acute Care Hospital,6/30/23,OR,97471,158,133,354,,20849803,828628954,259780719
7/1/20,0061K00000eHjuf,Stage 1 - Evaluating,New Business,,1/8/20,1/16/21,Privacy Monitoring,Epic,Health System,,GA,30309,20,3412,6866,15941,338319316,27020228378,5368286206
7/1/20,0061K00000eHjt8,Stage 3 - Pricing,New Business,,1/8/20,1/8/21,Diversion Monitoring,Epic,Health System,,CA,94040,2,531,697,2440,183587837,5013528557,1273071041
7/1/20,0061K00000eHJaG,Stage 3 - Pricing,New Business,,12/18/19,12/16/20,Diversion Monitoring,Epic,Health System,,IL,61801,8,1047,2633,3567,-7753402,8760516151,2145843474
7/1/20,0061K00000eHIWc,Stage 1 - Evaluating,New Business,,12/17/19,11/17/21,Diversion Monitoring,Epic,Health System,,TX,77030,5,1027,2846,,12215827,6453327271,2496680535
7/1/20,0061K00000eHgqn,Stage 3 - Pricing,New Business,,1/7/20,12/16/20,Privacy Monitoring,Epic,Health System,,GA,30322,10,2353,4697,12306,1249349425,8665299785,2573827606
7/1/20,0061K00000ehd2x,Closed Lost,New Business,131107.5137,2/3/20,6/19/20,Privacy Monitoring,Epic,Health System,,CA,93105,4,453,642,,59161968,2777401765,913755228
7/1/20,0061K00000eHcKr,Stage 3 - Pricing,New Business,,1/3/20,10/17/20,Privacy Monitoring,Cerner,Health System,,MI,48439,13,1893,3269,12993,217623281,9288345567,2772966760
7/1/20,0061K00000eHbQw,Stage 2 - Scoping,New Business,,1/2/20,1/16/21,Privacy Monitoring,Epic,Health System,,TX,75246,51,4875,9506,28298,342375318,31719367734,9226871582
7/1/20,0061K00000ehb0l,Stage 2 - Scoping,New Business,,1/31/20,12/31/20,Diversion Monitoring,Epic,Short Term Acute Care Hospital,12/31/23,OH,43701,2,282,544,2329,17517645,1619844186,527557591
7/1/20,0061K00000ehaun,Stage 3 - Pricing,New Business,,1/31/20,1/16/21,Privacy Monitoring,Cerner,Health System,,CA,95661,25,3040,5999,15243,1434394345,24639055703,4982881611
7/1/20,0061K00000eH6rG,Stage 2 - Scoping,New Business,,12/10/19,12/16/20,Diversion Monitoring,Other,Short Term Acute Care Hospital,12/31/23,TX,75092,4,214,58,,-18059,211185857,38353829
7/1/20,0061K00000egztV,Stage 2 - Scoping,New Business,,1/28/20,3/30/21,Privacy Monitoring,Epic,Short Term Acute Care Hospital,9/30/23,MS,39648,2,97,153,,1135081,414504338,123139533
7/1/20,0061K00000eGZeI,Stage 2 - Scoping,New Business,,11/22/19,12/15/20,Diversion Monitoring,Cerner,Health System,,AL,35233,10,1699,1179,10607,89068303,11828655416,2684956577
7/1/20,0061K00000eGYUB,Stage 2 - Scoping,New Business,,11/21/19,11/30/20,Privacy Monitoring,Other,,,,,,,,,,,
7/1/20,0061K00000eGwKa,Stage 1 - Evaluating,New Business,,12/4/19,12/31/21,Diversion Monitoring,Epic,Short Term Acute Care Hospital,12/31/23,MS,39216,12,571,548,,14981702,1662231893,367332675
7/1/20,0061K00000eGslC,Stage 3 - Pricing,New Business,,12/2/19,8/14/20,Privacy Monitoring,Other,,,,,,,,1750,,,
7/1/20,0061K00000eGQVC,Stage 3 - Pricing,New Business,,11/18/19,8/31/20,Diversion Monitoring,Epic,Health System,,SC,29506,7,764,1167,4671,37730451,6003595117,1226821177
7/1/20,0061K00000eGNxa,Closed Lost,New Business,125952.2015,11/15/19,6/25/20,Diversion Monitoring,Cerner,Health System,,DE,19801,3,1219,2902,9935,171909692,5210639898,2281889160
7/1/20,0061K00000eGNdB,Stage 2 - Scoping,New Business,,11/15/19,3/31/21,Privacy Monitoring,Epic,Short Term Acute Care Hospital,12/31/23,OR,97058,25,44,290,,5442948,299903393,123212559
7/1/20,0061K00000eGNd1,Stage 4 - Verbal / VOC,New Business,,11/15/19,12/15/20,Diversion Monitoring,Cerner,Health System,,OK,73120,2,140,159,2186,61902619,1876868267,490498372
7/1/20,0061K00000eghEN,Stage 5 - Contracting,New Business,,1/22/20,6/30/20,Privacy Monitoring,Meditech,Short Term Acute Care Hospital,6/30/23,IN,46952,,108,239,700,38780794,558389583,195058285
7/1/20,0061K00000eGEv7,Stage 3 - Pricing,New Business,,11/11/19,6/15/21,Diversion Monitoring,Epic,Health System,,MD,21201,15,2268,4950,18818,163703882,4591794485,3917926600
7/1/20,0061K00000eGCDn,Stage 3 - Pricing,New Business,,11/8/19,9/16/20,Diversion Monitoring,Epic,Health System,,IL,60637,5,1529,1951,19500,43502034,12412992152,2499718568
7/1/20,0061K00000eGAOl,Stage 1 - Evaluating,New Business,,11/7/19,1/10/21,Diversion Monitoring,Epic,Health System,,IA,50266,30,2774,4392,18164,221260556,11554486344,3628296107
7/1/20,0061K00000eGAMf,Stage 1 - Evaluating,New Business,,11/7/19,8/13/21,Diversion Monitoring,Other,Health System,,IL,60515,,5659,10148,,,,
7/1/20,0061K00000eG9xG,Stage 3 - Pricing,New Business,,11/7/19,11/15/20,Diversion Monitoring,Epic,Health System,,TN,37232,7,1307,2875,21227,607100089,18329514492,5290302667
7/1/20,0061K00000eG9xf,Stage 2 - Scoping,New Business,,11/7/19,1/22/21,Diversion Monitoring,Epic,Health System,,MO,63132,34,4328,6221,,30892210,20676830468,5518271279
7/1/20,0061K00000eG0NF,Stage 3 - Pricing,New Business,,11/4/19,9/15/20,Diversion Monitoring,Cerner,Short Term Acute Care Hospital,12/31/23,MT,59804,91,141,305,784,368118,589274918,238249345
7/1/20,0061K00000eG0Mv,Stage 2 - Scoping,New Business,,11/4/19,1/16/21,Diversion Monitoring,Epic,Health System,,WA,98057,57,10435,17985,56805,2277929272,67832876048,17761759973
7/1/20,0061K00000ebRZB,Stage 1 - Evaluating,New Business,,10/15/19,3/31/21,Privacy Monitoring,Cerner,Health System,,ME,04412,10,862,2387,,245866189,4967822445,2206499177
7/1/20,0061K00000ebRRu,Stage 3 - Pricing,New Business,,10/15/19,9/30/20,Privacy Monitoring,Epic,Short Term Acute Care Hospital,8/31/23,NY,11772,8,165,435,1618,30736449,1554641451,227152884
7/1/20,0061K00000ebqZN,Stage 2 - Scoping,New Business,,10/29/19,10/31/20,Diversion Monitoring,Cerner,Short Term Acute Care Hospital,12/31/23,CA,91767,,412,535,2784,39918683,5295982922,749990027
7/1/20,0061K00000ebqb9,Stage 3 - Pricing,New Business,,10/29/19,12/16/20,Diversion Monitoring,Epic,Short Term Acute Care Hospital,6/30/23,CA,91105,4,468,817,3181,14933226,4044522694,712980998
7/1/20,0061K00000ebNMb,Stage 3 - Pricing,New Business,,10/14/19,10/31/20,Privacy Monitoring,Cerner,Health System,,DE,19801,3,1219,2902,9935,171909692,5210639898,2281889160
7/1/20,0061K00000ebmqF,Stage 3 - Pricing,New Business,,10/28/19,10/31/20,Diversion Monitoring,Epic,Health System,,DE,19901,2,409,862,2839,170265284,2313848058,829151103
7/1/20,0061K00000ebLC9,Stage 4 - Verbal / VOC,New Business,,10/11/19,9/30/20,Diversion Monitoring,Epic,Health System,,PA,19087,5,1179,2492,5487,52214388,8084533521,1617575570
7/1/20,0061K00000ebKj2,Stage 2 - Scoping,New Business,,10/11/19,12/15/20,Privacy Monitoring,Other,Health System,,CO,80021,,,,8687,,,
7/1/20,0061K00000ebkFS,Stage 2 - Scoping,New Business,,10/25/19,3/31/21,Privacy Monitoring,Cerner,Health System,,NJ,08360,5,668,931,5572,78975642,4599701825,972837022
7/1/20,0061K00000ebJi8,Stage 5 - Contracting,New Business,,10/10/19,7/15/20,Privacy Monitoring,Epic,Health System,,NY,14617,9,1239,2472,10823,102136961,6077117896,2275404141
7/1/20,0061K00000ebigo,Stage 3 - Pricing,New Business,,10/24/19,10/1/20,Privacy Monitoring,Cerner,Childrens Hospital,12/31/23,FL,33155,1,259,874,3029,90216591,2387879352,769283946
7/1/20,0061K00000ebdft,Stage 2 - Scoping,New Business,,10/22/19,10/28/20,Diversion Monitoring,Epic,Health System,,WA,98683,10,1225,3159,,14632000,9114356378,3024833937
7/1/20,0061K00000ebbir,Stage 3 - Pricing,New Business,,10/21/19,12/21/20,Diversion Monitoring,Epic,Health System,,CA,94612,44,9819,26457,44541,3954885,74710238837,22109572374
7/1/20,0061K00000eb0g7,Stage 2 - Scoping,New Business,,10/2/19,11/21/20,Diversion Monitoring,Other,Short Term Acute Care Hospital,3/31/23,NY,14203,,142,472,,263885489,2350048222,772346620
7/1/20,0061K00000eaXE4,Stage 2 - Scoping,New Business,,9/23/19,3/31/21,Diversion Monitoring,Meditech,Short Term Acute Care Hospital,9/30/23,MA,01742,,111,568,,28227786,841142448,315138632
7/1/20,0061K00000earaZ,Stage 4 - Verbal / VOC,New Business,,9/30/19,10/30/20,Diversion Monitoring,Epic,Health System,,CT,06519,11,2358,6193,17697,103250813,17721833227,5272560985
7/1/20,0061K00000eaJpE,Stage 3 - Pricing,Existing Business,,9/19/19,11/9/20,Privacy Monitoring,Epic,Health System,,MN,55905,22,3411,9943,24879,302457,21694144104,9377911804
7/1/20,0061K00000eaaZt,Stage 3 - Pricing,New Business,,9/24/19,9/18/20,Privacy Monitoring,Other,Health System,,IL,62781,5,642,1748,4719,46171570,4803048207,1260848105
7/1/20,0061K00000e2YgU,Stage 3 - Pricing,New Business,,9/12/19,10/30/20,Diversion Monitoring,Epic,Health System,,AZ,85258,7,1416,2846,7272,16007,14244839513,2322208739
7/1/20,0061K00000e2Xes,Stage 2 - Scoping,New Business,,9/11/19,5/30/21,Compliance Analytics,Epic,Health System,,NH,03756,7,671,2370,4955,167719154,5226307903,1943931209
7/1/20,0061K00000e2Unt,Closed Lost,New Business,326160,9/10/19,6/29/20,Privacy Monitoring,Epic,Health System,,MI,48109,11,2114,6509,19292,590307743,17192803673,5948068037
7/1/20,0061K00000e2UAI,Stage 2 - Scoping,New Business,,9/10/19,8/18/21,Diversion Monitoring,Cerner,Health System,,FL,33612,2,218,1208,,2751,5944507758,1668301083
7/1/20,0061K00000e2S0y,Stage 3 - Pricing,New Business,,9/9/19,12/31/20,Compliance Analytics,Cerner,Health System,,SC,29440,4,267,438,1282,16026152,1364858789,386358507
7/1/20,0061K00000e2N1S,Stage 3 - Pricing,Existing Business,,9/5/19,4/1/21,Privacy Monitoring,Epic,Health System,,WA,98057,57,10435,17985,60139,2277929272,67832876048,17761759973
7/1/20,0061K00000e2N1D,Stage 3 - Pricing,Existing Business,,9/5/19,9/14/20,Privacy Monitoring,Epic,Health System,,WA,98057,57,10435,17985,60139,2277929272,67832876048,17761759973
7/1/20,0061K00000e2HBk,Stage 3 - Pricing,New Business,,9/3/19,11/30/20,Diversion Monitoring,Epic,Health System,,CA,94143,8,1569,2667,10378,4035475835,20906203178,5702637248
7/1/20,0061K00000e28Kj,Stage 3 - Pricing,New Business,,8/29/19,6/30/21,Privacy Monitoring,Cerner,Childrens Hospital,6/30/23,CA,90027,,413,1014,5300,71715672,3552585478,1083587809
7/1/20,0061K00000e20zl,Stage 3 - Pricing,New Business,,8/27/19,10/16/20,Diversion Monitoring,Epic,Short Term Acute Care Hospital,12/31/23,CO,80204,1,396,1149,5615,45859134,3465500663,1111358106
7/1/20,0061K00000e1Udk,Stage 3 - Pricing,New Business,,8/13/19,12/15/20,Privacy Monitoring,Epic,Short Term Acute Care Hospital,12/31/23,IL,60005,6,424,867,2505,398154,1941705503,549106920
7/1/20,0061K00000e1RHZ,Stage 2 - Scoping,Existing Business,,8/13/19,10/7/20,Diversion Monitoring,Epic,Health System,,TX,76104,2,423,687,4059,639483030,3082304898,1507132574
7/1/20,0061K00000e1MI0,Stage 3 - Pricing,New Business,,8/12/19,12/1/20,Diversion Monitoring,Epic,Health System,,NM,87113,9,958,1662,6830,462820,5022898092,1798347917
7/1/20,0061K00000e1Leh,Stage 2 - Scoping,New Business,,8/12/19,12/22/20,Privacy Monitoring,Epic,Health System,,MO,63132,11,2445,3096,,39110,9712980710,2806028531
7/1/20,0061K00000e1F1H,Closed Lost,New Business,167876.6449,8/9/19,6/18/20,Diversion Monitoring,Epic,Health System,,OH,44308,2,310,993,4788,218768510,2330943077,1040487478
7/1/20,0061K00000e1eu6,Stage 4 - Verbal / VOC,New Business,,8/15/19,12/16/20,Diversion Monitoring,Epic,Health System,,KS,66160,6,1225,2430,9375,331872975,12538530661,2697366076
7/1/20,0061K00000e0N7O,Stage 1 - Evaluating,New Business,,7/30/19,12/6/20,Privacy Monitoring,Other,,,,,,,,,,,
7/1/20,0061K00000e0hxN,Stage 3 - Pricing,New Business,,8/2/19,11/19/20,Privacy Monitoring,Epic,Health System,,PA,19107,16,4297,5961,16954,1527270770,20603785860,5143816708
7/1/20,0061K00000dznzR,Stage 5 - Contracting,New Business,,7/22/19,6/25/20,Diversion Monitoring,Cerner,Childrens Hospital,12/31/23,FL,33155,1,259,874,3518,90216591,2387879352,769283946
7/1/20,0061K00000dzNPa,Stage 2 - Scoping,New Business,,7/16/19,12/31/20,Diversion Monitoring,Epic,Health System,,MA,01605,7,1014,2852,,51701936,8021146309,2354590889
7/1/20,0061K00000dyYq6,Stage 3 - Pricing,New Business,,7/12/19,8/12/20,Privacy Monitoring,Epic,Health System,,IN,46544,13,1447,2411,9848,315545183,11139593831,2720822922
7/1/20,0061K00000dXXbL,Stage 3 - Pricing,New Business,,6/14/19,11/18/20,Privacy Monitoring,Epic,Short Term Acute Care Hospital,9/30/23,CT,06457,,186,766,1948,44257000,1473544903,449721000
7/1/20,0061K00000dXXAP,Stage 3 - Pricing,New Business,,6/14/19,4/14/21,Diversion Monitoring,Epic,Short Term Acute Care Hospital,6/30/23,IL,62269,17,144,406,900,-6338,1234317750,284780695
7/1/20,0061K00000dWTXo,Stage 4 - Verbal / VOC,New Business,,5/31/19,8/14/20,Privacy Monitoring,Epic,Childrens Hospital,6/30/23,CA,92123,,401,1095,3261,60089600,3379930950,1455940995
7/1/20,0061K00000dWrEW,Stage 3 - Pricing,New Business,,6/5/19,9/16/20,Privacy Monitoring,Epic,Health System,,WA,98683,10,1225,3159,9156,14632000,9114356378,3024833937
7/1/20,0061K00000dWPOi,Stage 2 - Scoping,New Business,,5/30/19,1/16/21,Privacy Monitoring,Meditech,Health System,,TX,75201,33,5715,4737,19502,1972866,24463805067,4542182756
7/1/20,0061K00000dWmum,Closed Lost,New Business,3261600,6/4/19,6/23/20,Privacy Monitoring,Meditech,Health System,,TN,37203,215,41586,58110,150399,62836115,4.26982E+11,49320848738
7/1/20,0061K00000dWFGs,Stage 1 - Evaluating,New Business,,5/28/19,11/1/21,0,Other,,,,,,,,,,,
7/1/20,0061K00000dVvDu,Stage 3 - Pricing,New Business,,5/24/19,9/18/20,Privacy Monitoring,Epic,Health System,,IA,50266,30,2774,4392,18369,221260556,11554486344,3628296107
7/1/20,0061K00000dVQfT,Stage 2 - Scoping,New Business,,5/17/19,12/18/20,Diversion Monitoring,Epic,Health System,,WV,26506,23,2452,5628,,408523834,13130859129,4515714249
7/1/20,0061K00000dVpEj,Stage 3 - Pricing,New Business,,5/23/19,8/20/21,Privacy Monitoring,Epic,Health System,,OR,97239,2,1105,2246,7228,200915173,5760939272,2304225671
7/1/20,0061K00000dVO23,Stage 4 - Verbal / VOC,New Business,,5/16/19,8/15/20,Diversion Monitoring,Epic,Health System,,CA,91761,45,6791,5731,23284,122614337,23886678379,4930349075
7/1/20,0061K00000dVNHf,Stage 1 - Evaluating,New Business,,5/16/19,9/18/21,Diversion Monitoring,Epic,Health System,,IL,60153,4,1015,1374,,-5690415,7035486496,1822450958
7/1/20,0061K00000dVNFU,Stage 2 - Scoping,New Business,,5/16/19,10/15/20,Diversion Monitoring,Epic,Health System,,CA,92354,6,1163,1695,,181173882,10917053991,1872645618
7/1/20,0061K00000dVNAZ,Stage 3 - Pricing,New Business,,5/16/19,12/14/20,Diversion Monitoring,Epic,Short Term Acute Care Hospital,9/30/23,TX,76104,,434,775,5376,131280220,3195426029,607964319
7/1/20,0061K00000dVMGV,Stage 3 - Pricing,New Business,,5/16/19,12/15/20,Privacy Monitoring,Cerner,Health System,,FL,33146,12,2655,5022,12884,2943109,19508186136,4342159039
7/1/20,0061K00000dVL7h,Stage 4 - Verbal / VOC,New Business,,5/16/19,11/13/20,Privacy Monitoring,Epic,Health System,,TX,77030,5,1027,2846,9315,12215827,6453327271,2496680535
7/1/20,0061K00000dVEfA,Stage 3 - Pricing,New Business,,5/15/19,12/16/20,Diversion Monitoring,Cerner,Health System,,MO,65212,7,791,1249,4725,57319999,8470689600,4958521889
7/1/20,0061K00000dVBWN,Stage 3 - Pricing,Existing Business,,5/14/19,2/10/21,Diversion Monitoring,Epic,Health System,,KY,40536,6,1294,2385,7896,1167635729,9948591988,2638982448
7/1/20,0061K00000d0YRR,Stage 1 - Evaluating,New Business,,6/24/19,9/18/21,Privacy Monitoring,Epic,Short Term Acute Care Hospital,3/31/23,LA,70360,,139,228,,43778547,692104808,230610775
7/1/20,0061K00000d0pgg,Stage 3 - Pricing,New Business,,6/27/19,9/15/20,Diversion Monitoring,Epic,Health System,,CA,92708,4,1196,2109,6623,2290187,9530609300,1862983590
7/1/20,0061K00000d0Jtc,Stage 1 - Evaluating,New Business,,6/21/19,2/28/21,Privacy Monitoring,Other,,,,,,,,,,,
7/1/20,0061K00000cPvqH,Stage 2 - Scoping,New Business,,5/13/19,12/4/20,Diversion Monitoring,Epic,Health System,,FL,32256,2,336,1340,,4425,2549306153,962736304
7/1/20,0061K00000cPETF,Stage 5 - Contracting,Existing Business,,5/2/19,6/30/20,Diversion Monitoring,Other,Health System,,PA,15601,,431,,2825,,,
7/1/20,0061K00000cP8i8,Stage 5 - Contracting,New Business,,5/1/19,12/16/20,Compliance Analytics,Epic,Short Term Acute Care Hospital,9/30/23,MA,02118,2,440,2841,5674,139653000,3156241243,1194338042
7/1/20,0061K00000cP34B,Stage 1 - Evaluating,New Business,,4/30/19,9/22/21,Privacy Monitoring,Cerner,Health System,,IN,46804,9,1164,791,,-10197052,7154020500,1261084678
7/1/20,0061K00000cjQHX,Stage 3 - Pricing,New Business,,4/17/19,10/13/21,Privacy Monitoring,Epic,Health System,,IA,52242,2,922,1854,8014,15469189,6972739390,2113913591
7/1/20,0061K00000cjIol,Stage 1 - Evaluating,New Business,,4/16/19,11/11/20,Privacy Monitoring,Epic,Health System,,OH,45229,4,781,1945,,13814227,6444012586,1493122994
7/1/20,0061K00000cjGCf,Stage 3 - Pricing,New Business,,4/15/19,1/16/21,Privacy Monitoring,Epic,Health System,,TX,77030,9,2774,3594,15258,514064657,31011802529,5737386317
7/1/20,0061K00000cjBUI,Stage 2 - Scoping,New Business,,4/14/19,10/14/20,Privacy Monitoring,Other,,,,,,,,,,,
7/1/20,0061K00000cj6DO,Stage 3 - Pricing,Existing Business,,4/12/19,12/16/20,Privacy Monitoring,Epic,Short Term Acute Care Hospital,12/31/23,MI,49098,3,26,36,175,25327286,132154422,49713202
7/1/20,0061K00000cj6Di,Stage 3 - Pricing,New Business,,4/12/19,6/30/21,Compliance Analytics,Epic,Health System,,MA,02139,3,353,844,3361,219126108,914534640,367632789
7/1/20,0061K00000cj5Vt,Stage 4 - Verbal / VOC,New Business,,4/12/19,7/28/20,Privacy Monitoring,Epic,Short Term Acute Care Hospital,6/30/23,MD,21204,,82,1104,,135962000,752444663,551835781
7/1/20,0061K00000cj5si,Stage 3 - Pricing,New Business,,4/12/19,1/16/21,Privacy Monitoring,Epic,Health System,,CA,94598,3,823,1460,3424,537503343,9200794477,1665833822
7/1/20,0061K00000cj4yz,Stage 3 - Pricing,New Business,,4/12/19,11/30/20,Privacy Monitoring,Cerner,Health System,,RI,02905,3,713,1264,4685,231425083,2140842642,866096556
7/1/20,0061K00000civ7T,Stage 3 - Pricing,New Business,,4/10/19,10/9/21,Privacy Monitoring,Meditech,Short Term Acute Care Hospital,12/31/23,OH,45804,12,110,262,1021,11018389,856004859,253504980
7/1/20,0061K00000cirV5,Stage 3 - Pricing,New Business,,4/9/19,12/16/20,Diversion Monitoring,Other,Health System,,IL,62781,5,642,1748,4719,46171570,4803048207,1260848105
7/1/20,0061K00000ciPGM,Stage 1 - Evaluating,New Business,,4/3/19,1/16/21,Privacy Monitoring,Cerner,Health System,,CA,90012,4,1273,4175,,855835787,7736569861,3327525807
7/1/20,0061K00000ciOuV,Stage 3 - Pricing,New Business,,4/3/19,12/13/21,Diversion Monitoring,Epic,Health System,,LA,70163,10,1799,3305,6257,67386985,13757049518,2764537851
7/1/20,0061K00000ciNDp,Stage 2 - Scoping,New Business,,4/3/19,12/15/20,Diversion Monitoring,Cerner,Short Term Acute Care Hospital,9/30/23,FL,33458,,242,710,,19709577,1641900637,333214561
7/1/20,0061K00000ciJQq,Closed Lost,New Business,166566.2971,4/2/19,6/10/20,Diversion Monitoring,Epic,Health System,,WY,82001,2,233,395,,59543315,968775276,354143396
7/1/20,0061K00000ciJCA,Stage 2 - Scoping,New Business,,4/2/19,6/30/21,Privacy Monitoring,Epic,Health System,,MA,02190,1,374,893,,14943804,1362816476,711553992
7/1/20,0061K00000ciiVW,Stage 2 - Scoping,New Business,,4/8/19,12/31/20,Diversion Monitoring,Other,Short Term Acute Care Hospital,12/31/23,NJ,08901,2,478,389,,33624820,3674362514,543006287
7/1/20,0061K00000ciilE,Stage 2 - Scoping,New Business,,4/8/19,12/6/20,Privacy Monitoring,Epic,Health System,,OH,44106,19,2995,4515,18297,17832715,21790976301,6639791210
7/1/20,0061K00000chmRo,Stage 2 - Scoping,New Business,,3/27/19,12/4/20,Privacy Monitoring,Epic,Health System,,IL,60606,158,19495,29401,124923,3415828273,1.32099E+11,29075511531
7/1/20,0061K00000chhPZ,Stage 3 - Pricing,New Business,,3/26/19,8/16/20,Privacy Monitoring,Epic,Health System,,MI,48912,6,575,1550,7600,35101721,4250111356,1201182470
7/1/20,0061K00000c4njV,Stage 2 - Scoping,New Business,,3/1/19,3/15/21,Diversion Monitoring,Epic,Health System,,MO,63141,43,4816,6663,23378,159205691,21188380117,6505253582
7/1/20,0061K00000c3D1V,Stage 3 - Pricing,New Business,,2/5/19,9/26/20,Privacy Monitoring,Epic,Health System,,IL,61602,16,2074,3611,11594,2010921850,12173925432,3065396921
7/1/20,0061K00000c31gX,Stage 1 - Evaluating,New Business,,2/1/19,1/15/21,Diversion Monitoring,Epic,Health System,,LA,70121,38,4009,6083,,113684137,17081084846,4656890148
7/1/20,0061K00000c24FN,Stage 1 - Evaluating,New Business,,1/18/19,12/31/20,Diversion Monitoring,Epic,Health System,,NY,13210,3,1002,1185,,189280280,5018141999,1331165743
7/1/20,0061K00000c1mXs,Closed Lost,New Business,473199.3425,1/14/19,6/2/20,Diversion Monitoring,Epic,Health System,,MN,55805,15,1321,2270,8204,491171647,5373406365,2252975487
7/1/20,0061K00000bJoVr,Stage 3 - Pricing,New Business,,12/21/18,1/16/21,Privacy Monitoring,Cerner,Health System,,GA,30342,6,1726,3384,,554217939,22211079113,5155860725
7/1/20,0061K00000b3Qsm,Stage 3 - Pricing,New Business,,3/7/19,1/16/21,Privacy Monitoring,Epic,Health System,,TN,38120,21,2708,3670,12464,160091963,13453250833,2802627571
7/1/20,0061K00000b3JMy,Stage 2 - Scoping,New Business,,3/5/19,3/31/21,Privacy Monitoring,Other,Short Term Acute Care Hospital,6/30/23,PA,15243,,296,684,,21723248,1471405868,370594478
6/1/20,0064100000TL1Fw,Stage 2 - Scoping,New Business,,9/12/18,6/28/21,Diversion Monitoring,Epic,Childrens Hospital,12/31/23,OH,43205,2,694,2196,7282,85077078,3652792418,2048660855
6/1/20,0064100000TKw69,Stage 2 - Scoping,New Business,,9/11/18,8/19/20,Diversion Monitoring,Epic,Health System,,MI,49503,10,1901,4000,,982985681,7869236233,3290488427
6/1/20,0064100000TK0q9,Stage 2 - Scoping,New Business,,8/29/18,12/22/20,Diversion Monitoring,Epic,Health System,,OH,43604,12,1594,2481,,165601560,10756540130,2468939952
